"Reference","Left","KWIC","Right"
"doc#7","anois is aríst , agus amuigh ag tomhas a gcuid oibre . </s><s> Sin anois an jab a bhí agam , agus bhain mé an-phléisiúr as , agus nuair","a","bhí mé ag fágáil ansin , dúirt an príomhinnealtóir liom , am ar bith a mbeadh suim agam '' theacht go Bord na Móna go mbeadh"
"doc#7","a bhí agam , agus bhain mé an-phléisiúr as , agus nuair a bhí mé ag fágáil ansin , dúirt an príomhinnealtóir liom , am ar bith","a","mbeadh suim agam '' theacht go Bord na Móna go mbeadh jab ansin fá mo choinne . </s><s> So , nuair a chríochnaigh mise i mo mhúinteoir"
"doc#7","príomhinnealtóir liom , am ar bith a mbeadh suim agam '' theacht go Bord na Móna go mbeadh jab ansin fá mo choinne . </s><s> So , nuair","a","chríochnaigh mise i mo mhúinteoir , bhí seo ar m'' intinn agus bhí obair mhór agam m'' intinn a dhéanamh suas a ghabháil le"
"doc#7","ansin fá mo choinne . </s><s> So , nuair a chríochnaigh mise i mo mhúinteoir , bhí seo ar m'' intinn agus bhí obair mhór agam m'' intinn","a","dhéanamh suas a ghabháil le múinteoireacht , agus is dóiche dá dtéinn go Bord na Móna san am sin nach mbeinn ag"
"doc#7",". </s><s> So , nuair a chríochnaigh mise i mo mhúinteoir , bhí seo ar m'' intinn agus bhí obair mhór agam m'' intinn a dhéanamh suas","a","ghabháil le múinteoireacht , agus is dóiche dá dtéinn go Bord na Móna san am sin nach mbeinn ag múinteoireacht go brách . </s>"
"doc#7","Bord na Móna sula deachaigh tú go dtí an Choláiste , ab é ? </s><s> Bhí mé le Bord na Móna , chuaigh mé le Bord na Móna an chéad bhliain","a","bhí mé sa choláiste , agus ... </s><s> B'' é seo anois sa tsamhradh ? </s><s> Sa tsamhradh , sé . </s><s> Tchím . </s><s> Bhuel , ó mhí Mheithimh go dtí mí Mheán"
"doc#7",", agus ... </s><s> B'' é seo anois sa tsamhradh ? </s><s> Sa tsamhradh , sé . </s><s> Tchím . </s><s> Bhuel , ó mhí Mheithimh go dtí mí Mheán Fómhair - chóir","a","bheith deireadh mhí Mheán Fómhair . </s><s> Tchím . </s><s> Agus cá mhéad bliain a chaith tú mar sin ? </s><s> Rinne mé dhá chúrsa mar sin agus chuir"
"doc#7",". </s><s> Bhuel , ó mhí Mheithimh go dtí mí Mheán Fómhair - chóir a bheith deireadh mhí Mheán Fómhair . </s><s> Tchím . </s><s> Agus cá mhéad bliain","a","chaith tú mar sin ? </s><s> Rinne mé dhá chúrsa mar sin agus chuir mé aithne mhaith ar obair Bhord na Móna agus ar láimhseáil fear"
"doc#7","mar sin . </s><s> Agus an raibh sé doiligh agat fáil isteach in jab mar sin agus tú ar an Choláiste ? </s><s> Bhuel ... </s><s> B'' é obair shéasúrach","a","bhí ann ? </s><s> Bhuel , d'' fhéadfainn fanacht ann dá mba mhian liom , bhí obair agam , mar a déarfá . </s><s> Dá bhfanfainn ann bheadh obair"
"doc#7","? </s><s> Bhuel ... </s><s> B'' é obair shéasúrach a bhí ann ? </s><s> Bhuel , d'' fhéadfainn fanacht ann dá mba mhian liom , bhí obair agam , mar","a","déarfá . </s><s> Dá bhfanfainn ann bheadh obair agam i gcónaí . </s><s> Sin an dóigh a raibh sé . </s><s> Agus bhí obair dheas ann amuigh fán aer"
"doc#7","fanacht ann dá mba mhian liom , bhí obair agam , mar a déarfá . </s><s> Dá bhfanfainn ann bheadh obair agam i gcónaí . </s><s> Sin an dóigh","a","raibh sé . </s><s> Agus bhí obair dheas ann amuigh fán aer corruair . </s><s> Agus ar shiúl leat , is ní raibh tú ceangailte síos mar atá tú"
"doc#7","agus achan rud orthu agus chuirfeadh sé in éadan múinteoireachta duine . </s><s> So , dá bhrí sin , bhí mé ag brath i gcónaí","a","ghabháil go Bord na Móna aríst , ach idir an dá am , ''s é an rud a tharla nó go bhfuair mé scéala , bhí mé sa bhaile san am , fuair"
"doc#7","duine . </s><s> So , dá bhrí sin , bhí mé ag brath i gcónaí a ghabháil go Bord na Móna aríst , ach idir an dá am , ''s é an rud","a","tharla nó go bhfuair mé scéala , bhí mé sa bhaile san am , fuair mé scéala ó Uachtarán Choláiste Phádraig , go raibh"
"doc#7",", go raibh múinteoir de dhíobháil ar na Bráithre Críostúla i Loch Garman , agus an mbeadh ... </s><s> B'' é seo anois an chéad scoil","a","deachaigh tú ann ? </s><s> Bheadh fonn orm a ghabháil ann , agus ... bhuel , dúirt mé go mbainfinn triail as , ach bhí i gcónaí an rud"
"doc#7","ar na Bráithre Críostúla i Loch Garman , agus an mbeadh ... </s><s> B'' é seo anois an chéad scoil a deachaigh tú ann ? </s><s> Bheadh fonn orm","a","ghabháil ann , agus ... bhuel , dúirt mé go mbainfinn triail as , ach bhí i gcónaí an rud eile agam le titim siar air . </s><s> Chuaigh"
"doc#7","agam le titim siar air . </s><s> Chuaigh mé ansin agus bhí sé ceart go leor ag obair ag na Bráithre , ach san am chéanna , bhí an obair","a","bhí ag Bord na Móna i bhfad níos suimiúla . </s><s> Agus bhí an obair istigh ins na seomraí ranga ansin , bhí an obair iontach"
"doc#7","ansin , bhí an obair iontach cruaidh agus bhí na Bráithre iad fhéin measartha cruaidh , go speisialta an príomhoide","a","bhí orthu , agus ag amharc ar nótaí , chaithfeá nótaí chóir a bheith a dhéanamh amach ansin fá choinne achan lá agus d''"
"doc#7","iad fhéin measartha cruaidh , go speisialta an príomhoide a bhí orthu , agus ag amharc ar nótaí , chaithfeá nótaí chóir","a","bheith a dhéanamh amach ansin fá choinne achan lá agus d'' achan cheacht . </s><s> Bhuel , nuair a chuaigh tusa '' na coláiste , an"
"doc#7","measartha cruaidh , go speisialta an príomhoide a bhí orthu , agus ag amharc ar nótaí , chaithfeá nótaí chóir a bheith","a","dhéanamh amach ansin fá choinne achan lá agus d'' achan cheacht . </s><s> Bhuel , nuair a chuaigh tusa '' na coláiste , an raibh a"
"doc#7","ar nótaí , chaithfeá nótaí chóir a bheith a dhéanamh amach ansin fá choinne achan lá agus d'' achan cheacht . </s><s> Bhuel , nuair","a","chuaigh tusa '' na coláiste , an raibh a fhios agat caidé an seort jab a bhí ins sa mhúinteoireacht , mar a déarfá , ná an raibh"
"doc#7","a dhéanamh amach ansin fá choinne achan lá agus d'' achan cheacht . </s><s> Bhuel , nuair a chuaigh tusa '' na coláiste , an raibh","a","fhios agat caidé an seort jab a bhí ins sa mhúinteoireacht , mar a déarfá , ná an raibh a fhios agat go mbeadh sé cruaidh ? </s>"
"doc#7","achan lá agus d'' achan cheacht . </s><s> Bhuel , nuair a chuaigh tusa '' na coláiste , an raibh a fhios agat caidé an seort jab","a","bhí ins sa mhúinteoireacht , mar a déarfá , ná an raibh a fhios agat go mbeadh sé cruaidh ? </s><s> Bhuel , bhí a fhios agam , bhí"
"doc#7",". </s><s> Bhuel , nuair a chuaigh tusa '' na coláiste , an raibh a fhios agat caidé an seort jab a bhí ins sa mhúinteoireacht , mar","a","déarfá , ná an raibh a fhios agat go mbeadh sé cruaidh ? </s><s> Bhuel , bhí a fhios agam , bhí tuairim mhaith agam air , ach san am"
"doc#7","chuaigh tusa '' na coláiste , an raibh a fhios agat caidé an seort jab a bhí ins sa mhúinteoireacht , mar a déarfá , ná an raibh","a","fhios agat go mbeadh sé cruaidh ? </s><s> Bhuel , bhí a fhios agam , bhí tuairim mhaith agam air , ach san am chéanna , an bhfuil a"
"doc#7","caidé an seort jab a bhí ins sa mhúinteoireacht , mar a déarfá , ná an raibh a fhios agat go mbeadh sé cruaidh ? </s><s> Bhuel , bhí","a","fhios agam , bhí tuairim mhaith agam air , ach san am chéanna , an bhfuil a fhios agat , cha raibh mé go hiomlán ina éadan . </s><s> An"
"doc#7","a fhios agat go mbeadh sé cruaidh ? </s><s> Bhuel , bhí a fhios agam , bhí tuairim mhaith agam air , ach san am chéanna , an bhfuil","a","fhios agat , cha raibh mé go hiomlán ina éadan . </s><s> An dtuigeann tú , bhí sé maith go leor , bhí cleachtadh agam air ó bheith ar an"
"doc#7","? </s><s> Cha raibh mé go hiomlán ina leith , ní raibh mé go hiomlán ina leith . </s><s> Agus chuir mé isteach ansin , dhá bhliain , sílim ,","a","bhí mé ansin , agus tharla sé go raibh folúntas i dToraigh ins an am chéanna , agus bhí aithne agam ar an tsagart a bhí ann , an"
"doc#7",", sílim , a bhí mé ansin , agus tharla sé go raibh folúntas i dToraigh ins an am chéanna , agus bhí aithne agam ar an tsagart","a","bhí ann , an tAthair Ó Frighil . </s><s> Sílim gur Art Ó Frighil ... Tá sé curtha anois . </s><s> Cérbh as dósan ? </s><s> Ba aníos as Fánaid é , sílim ,"
"doc#7",". </s><s> Cérbh as dósan ? </s><s> Ba aníos as Fánaid é , sílim , aníos as Fánaid , agus bhí aithne mhaith agam air ''s iocairgur ... nuair","a","bhí sé amach is isteach go Toraigh , ba ghnáth leis a bheith Tigh Dixon i Mín Lárach agus ba ghnáth leis corruair a bheith ag"
"doc#7","as Fánaid , agus bhí aithne mhaith agam air ''s iocairgur ... nuair a bhí sé amach is isteach go Toraigh , ba ghnáth leis","a","bheith Tigh Dixon i Mín Lárach agus ba ghnáth leis corruair a bheith ag baint faoi ann . </s><s> Agus chuir mé aithne air ansin agus"
"doc#7","... nuair a bhí sé amach is isteach go Toraigh , ba ghnáth leis a bheith Tigh Dixon i Mín Lárach agus ba ghnáth leis corruair","a","bheith ag baint faoi ann . </s><s> Agus chuir mé aithne air ansin agus bhí a fhios aige go raibh mé ag teagasc thíos anseo agus"
"doc#7","Tigh Dixon i Mín Lárach agus ba ghnáth leis corruair a bheith ag baint faoi ann . </s><s> Agus chuir mé aithne air ansin agus bhí","a","fhios aige go raibh mé ag teagasc thíos anseo agus scríobh sé chugam ag cur ceiste orm an raibh suim agam ann , agus chuir mé"
"doc#7","an raibh suim agam ann , agus chuir mé freagra ar ais chuige nach raibh , go mb'' fhearr liom fanacht ar an talamh - tír mór - ná","a","ghabháil ar oileán . </s><s> Agus bhí sin maith go leor ... b'' fhéidir mí nó dhá mhí ina dhiaidh sin fuair mé litir aríst uaidh a rá"
"doc#7","- ná a ghabháil ar oileán . </s><s> Agus bhí sin maith go leor ... b'' fhéidir mí nó dhá mhí ina dhiaidh sin fuair mé litir aríst uaidh","a","rá nach raibh sé ábalta duine ar bith a fháil agus go raibh an t-oileán tamalt fada gan múinteoir . </s><s> Agus dúirt sé dá dtéinn"
"doc#7","maith go leor ... b'' fhéidir mí nó dhá mhí ina dhiaidh sin fuair mé litir aríst uaidh a rá nach raibh sé ábalta duine ar bith","a","fháil agus go raibh an t-oileán tamalt fada gan múinteoir . </s><s> Agus dúirt sé dá dtéinn isteach ann go mb'' fhéidir nach mbeinn"
"doc#7","tamalt fada gan múinteoir . </s><s> Agus dúirt sé dá dtéinn isteach ann go mb'' fhéidir nach mbeinn iontach fada ann , agus triail","a","bhaint as cibé ar bith . </s><s> So , rinne mé suas m'' intinn go rachainn ann agus chuaigh mé isteach go Toraigh agus chaith mé chuid"
"doc#7","ann agus chuaigh mé isteach go Toraigh agus chaith mé chuid mhaith de chúig bliana istigh i dToraigh . </s><s> Agus caidé mar","a","thaitin muintir Thoraí leat ? </s><s> Go han-mhaith ar fad , bhí am breá agam i dToraigh . </s><s> Bhí an tAthair Ó Frighil ansin , ach ní"
"doc#7","i bhfad ann . </s><s> hAistríodh é , agus tháinig sagart eile ansin . </s><s> Bhí sé amuigh ins sa Dara Cogadh ina shéiplíneach , agus nuair","a","tháinig sé '' na bhaile cuireadh isteach go Toraigh é . </s><s> Bhí sé ann ar feadh tamailt , agus ina dhiaidh sin tháinig an"
"doc#7",". </s><s> Bhí sé ann ar feadh tamailt , agus ina dhiaidh sin tháinig an tAthair Séamus Mac Daoir , sin Canónach ... Canon Mac Dyer ,","a","bhí thiar i nGleann Cholm Cille , agus sin an fear a bhí agam an chuid ba mhó de mo chuid ama istigh ansin . </s><s> An raibh mórán"
"doc#7","tháinig an tAthair Séamus Mac Daoir , sin Canónach ... Canon Mac Dyer , a bhí thiar i nGleann Cholm Cille , agus sin an fear","a","bhí agam an chuid ba mhó de mo chuid ama istigh ansin . </s><s> An raibh mórán páistí ar an scoil an t-am sin ? </s><s> Tá mise ag déanamh gur"
"doc#7","ama istigh ansin . </s><s> An raibh mórán páistí ar an scoil an t-am sin ? </s><s> Tá mise ag déanamh gur thart fá ocht gcloigeann is fiche","a","bhí ar an scoil agamsa ansin , agus , dar ndóigh , bhí na ranganna uilig ann , ó na naíonáin suas go dtí rang a sé , agus b''"
"doc#7","is fiche a bhí ar an scoil agamsa ansin , agus , dar ndóigh , bhí na ranganna uilig ann , ó na naíonáin suas go dtí rang","a","sé , agus b'' fhéidir go raibh , bhuel , sular fhág mise bhí duine nó beirt i rang a seacht . </s><s> Thug an tAthair Mac Dyer , thug sé"
"doc#7","uilig ann , ó na naíonáin suas go dtí rang a sé , agus b'' fhéidir go raibh , bhuel , sular fhág mise bhí duine nó beirt i rang","a","seacht . </s><s> Thug an tAthair Mac Dyer , thug sé cuidiú mór domh , nó go mion minic ansin , an bhfuil a fhios agat , laethaibh"
"doc#7","mise bhí duine nó beirt i rang a seacht . </s><s> Thug an tAthair Mac Dyer , thug sé cuidiú mór domh , nó go mion minic ansin , an bhfuil","a","fhios agat , laethaibh samhraidh is é iontach te ansin , thigeadh sé isteach agus níodh sé an Teagasc Críostaí , an bhfuil"
"doc#7","fhios agat , laethaibh samhraidh is é iontach te ansin , thigeadh sé isteach agus níodh sé an Teagasc Críostaí , an bhfuil","a","fhios agat - ba mhór an rud sin - agus corruair ansin déarfadh sé liom , an bhfuil a fhios agat , an chuid eile den lá a"
"doc#7","níodh sé an Teagasc Críostaí , an bhfuil a fhios agat - ba mhór an rud sin - agus corruair ansin déarfadh sé liom , an bhfuil","a","fhios agat , an chuid eile den lá a ghlacadh agus d'' fhanfadh seisean ansin go dtí an trí an chlog , agus fuair an bheirt"
"doc#7","bhfuil a fhios agat - ba mhór an rud sin - agus corruair ansin déarfadh sé liom , an bhfuil a fhios agat , an chuid eile den lá","a","ghlacadh agus d'' fhanfadh seisean ansin go dtí an trí an chlog , agus fuair an bheirt againn ar aghaidh go han-mhaith le"
"doc#7",", sa tsamhradh go speisialta , thiocfá níos minice ná sin . </s><s> Ach sa gheimhreadh , is cuimhneach liomsa dhá gheimhreadh","a","chaith mé istigh ansin - an dá gheimhreadh dheireanacha , agus b'' éigean domh an Nollaig a chaitheamh , achan"
"doc#7","liomsa dhá gheimhreadh a chaith mé istigh ansin - an dá gheimhreadh dheireanacha , agus b'' éigean domh an Nollaig","a","chaitheamh , achan gheimhreadh acu , istigh i dToraigh . </s><s> Bhí an fharraige chomh mór sin ar feadh , mhair ceann amháin acu"
"doc#7",". </s><s> Bhí an fharraige chomh mór sin ar feadh , mhair ceann amháin acu sin ar feadh sé seachtaine agus an ceann eile chóir","a","bheith seacht seachtaine , agus chuir a leithéid sin , thiompaigh sé in éadan an oileáin mé , an dtuigeann tú ? </s><s> I ndiaidh"
"doc#7",", mhair ceann amháin acu sin ar feadh sé seachtaine agus an ceann eile chóir a bheith seacht seachtaine , agus chuir","a","leithéid sin , thiompaigh sé in éadan an oileáin mé , an dtuigeann tú ? </s><s> I ndiaidh dhá gheimhreadh chruaidh i gceart a"
"doc#7","a leithéid sin , thiompaigh sé in éadan an oileáin mé , an dtuigeann tú ? </s><s> I ndiaidh dhá gheimhreadh chruaidh i gceart","a","chaitheamh istigh i dToraigh , bhí m'' intinn déanta suas agam ná gcaithfinn an tríú ceann ann . </s><s> Agus bhí mé amuigh i nGort a"
"doc#7","a chaitheamh istigh i dToraigh , bhí m'' intinn déanta suas agam ná gcaithfinn an tríú ceann ann . </s><s> Agus bhí mé amuigh i nGort","a","'' Choirce an lá seo agus ba é an Canónach Mac Giolla Chearra a bhí ina Shagart Paróiste i nGort a '' Choirce agus casadh orm é . </s>"
"doc#7","ná gcaithfinn an tríú ceann ann . </s><s> Agus bhí mé amuigh i nGort a '' Choirce an lá seo agus ba é an Canónach Mac Giolla Chearra","a","bhí ina Shagart Paróiste i nGort a '' Choirce agus casadh orm é . </s><s> Chuir sé ceist orm caidé mar a bhí dúil agam istigh i"
"doc#7",". </s><s> Agus bhí mé amuigh i nGort a '' Choirce an lá seo agus ba é an Canónach Mac Giolla Chearra a bhí ina Shagart Paróiste i nGort","a","'' Choirce agus casadh orm é . </s><s> Chuir sé ceist orm caidé mar a bhí dúil agam istigh i dToraigh . </s><s> Bhuel , a dúirt mé leis , '' tá mé"
"doc#7","Canónach Mac Giolla Chearra a bhí ina Shagart Paróiste i nGort a '' Choirce agus casadh orm é . </s><s> Chuir sé ceist orm caidé mar","a","bhí dúil agam istigh i dToraigh . </s><s> Bhuel , a dúirt mé leis , '' tá mé chóir a bheith cúig bliana istigh ansin anois , agus bhí"
"doc#7","Paróiste i nGort a '' Choirce agus casadh orm é . </s><s> Chuir sé ceist orm caidé mar a bhí dúil agam istigh i dToraigh . </s><s> Bhuel ,","a","dúirt mé leis , '' tá mé chóir a bheith cúig bliana istigh ansin anois , agus bhí dúil bhreá agam ann , a dúirt mise , na chéad"
"doc#7","agus casadh orm é . </s><s> Chuir sé ceist orm caidé mar a bhí dúil agam istigh i dToraigh . </s><s> Bhuel , a dúirt mé leis , '' tá mé chóir","a","bheith cúig bliana istigh ansin anois , agus bhí dúil bhreá agam ann , a dúirt mise , na chéad trí bliana . </s><s> Tá dhá"
"doc#7","i dToraigh . </s><s> Bhuel , a dúirt mé leis , '' tá mé chóir a bheith cúig bliana istigh ansin anois , agus bhí dúil bhreá agam ann ,","a","dúirt mise , na chéad trí bliana . </s><s> Tá dhá gheimhreadh curtha isteach agam agus níl mé a ghabháil a chur isteach an tríú"
"doc#7","anois , agus bhí dúil bhreá agam ann , a dúirt mise , na chéad trí bliana . </s><s> Tá dhá gheimhreadh curtha isteach agam agus níl mé","a","ghabháil a chur isteach an tríú ceann ann . </s><s> B'' éigean domh an dá Nollaig dheireanacha a chaitheamh istigh ar an oileán , a"
"doc#7","bhí dúil bhreá agam ann , a dúirt mise , na chéad trí bliana . </s><s> Tá dhá gheimhreadh curtha isteach agam agus níl mé a ghabháil","a","chur isteach an tríú ceann ann . </s><s> B'' éigean domh an dá Nollaig dheireanacha a chaitheamh istigh ar an oileán , a dúirt mé ,"
"doc#7","curtha isteach agam agus níl mé a ghabháil a chur isteach an tríú ceann ann . </s><s> B'' éigean domh an dá Nollaig dheireanacha","a","chaitheamh istigh ar an oileán , a dúirt mé , agus bhí ganntanas bídh agus achan seort ann . </s><s> Agus ... bhuel , a dúirt sé ,"
"doc#7","a ghabháil a chur isteach an tríú ceann ann . </s><s> B'' éigean domh an dá Nollaig dheireanacha a chaitheamh istigh ar an oileán ,","a","dúirt mé , agus bhí ganntanas bídh agus achan seort ann . </s><s> Agus ... bhuel , a dúirt sé , tchífidh muid fá dtaobh de sin . </s><s> So ,"
"doc#7","dheireanacha a chaitheamh istigh ar an oileán , a dúirt mé , agus bhí ganntanas bídh agus achan seort ann . </s><s> Agus ... bhuel ,","a","dúirt sé , tchífidh muid fá dtaobh de sin . </s><s> So , chuaigh mé isteach aríst , agus ní raibh mé i bhfad istigh go bhfuair mé , lá"
"doc#7","sa Lagán i scoil St. Johnston , agus go raibh ceann eile ins sa scoil abhus ag an teorainn . </s><s> Agus do bharúil , cé acu ceann","a","ba mhó a mbeadh suim agat ann ... agus dúirt mise go mb'' fhearr liom an ceann a bhí ag an teorainn , go mbeadh sé ar an"
"doc#7","i scoil St. Johnston , agus go raibh ceann eile ins sa scoil abhus ag an teorainn . </s><s> Agus do bharúil , cé acu ceann a ba mhó","a","mbeadh suim agat ann ... agus dúirt mise go mb'' fhearr liom an ceann a bhí ag an teorainn , go mbeadh sé ar an phríomhbhóthar"
"doc#7","ag an teorainn . </s><s> Agus do bharúil , cé acu ceann a ba mhó a mbeadh suim agat ann ... agus dúirt mise go mb'' fhearr liom an ceann","a","bhí ag an teorainn , go mbeadh sé ar an phríomhbhóthar agus de thairbhe teacht '' na bhaile nó rud ar bith ... </s><s> An teorainn"
"doc#7","clí , agus chaith mé ins sa scoil sin - fuair mé an scoil sin , fríd an Chanónach Mac Giolla Chearra - agus chaith mé chóir","a","bheith cúig bliana ansin . </s><s> I ndiaidh an Lagáin ansin , bhí an Canónach Mac Giolla Chearra go fóill , bhí sé ina shagart"
"doc#7","bliana ansin . </s><s> I ndiaidh an Lagáin ansin , bhí an Canónach Mac Giolla Chearra go fóill , bhí sé ina shagart paróiste i nGort","a","'' Choirce agus bhí folúntas ... príomhoide de dhíobháil i Machaire Rabhartaigh , agus casadh orm lá amháin é agus bhí mé"
"doc#7","de dhíobháil i Machaire Rabhartaigh , agus casadh orm lá amháin é agus bhí mé ag caint leis fá dtaobh de seo . </s><s> Bhí","a","fhios aige go raibh , go raibh an post ag teacht aníos agus , dúirt sé liom , '' cuir isteach iarratas air , '' a dúirt sé , '' cibé"
"doc#7","de seo . </s><s> Bhí a fhios aige go raibh , go raibh an post ag teacht aníos agus , dúirt sé liom , '' cuir isteach iarratas air , ''","a","dúirt sé , '' cibé ar bith , agus tchífidh muid '' . </s><s> So , chuir mé isteach iarratas air agus fuair mé litir uaidh fhéin ,"
"doc#7","mé litir uaidh fhéin , ainneoin nárbh é an Bainisteoir é , b'' é an tAthair Ó Gallachóir an bainisteoir , eisean é fhéin","a","chuir an litir chugam , go raibh mé ceaptha aige mar phríomhoide i Machaire Rabhartaigh . </s><s> Agus ... tháinig mé ansin go"
"doc#7","Uí Rabhartaigh agus bhí difir millteanach ansin idir Machaire Rabhartaigh , agus na scoltacha eile uilig go léar","a","raibh mé ann . </s><s> Cad tuige sin ? </s><s> Bhí ... thug mé fá dear an chéad rud , bhí éirim iontach ard ag ceantar Mhachaire Rabhartaigh ,"
"doc#7","an chéad rud , bhí éirim iontach ard ag ceantar Mhachaire Rabhartaigh , ag na páistí ansin , agus bhí siad modhúil , agus","a","dhalta cosúil le páistí Thoraí san am sin , ní raibh ... ní raibh sé doiligh ar chor ar bith smacht a chur orthu . </s><s> Ní raibh a"
"doc#7","bhí siad modhúil , agus a dhalta cosúil le páistí Thoraí san am sin , ní raibh ... ní raibh sé doiligh ar chor ar bith smacht","a","chur orthu . </s><s> Ní raibh a leithéid de rud ann agus ceist smachta . </s><s> Agus ... thar rud ar bith eile a thug me fá dear an"
"doc#7","a dhalta cosúil le páistí Thoraí san am sin , ní raibh ... ní raibh sé doiligh ar chor ar bith smacht a chur orthu . </s><s> Ní raibh","a","leithéid de rud ann agus ceist smachta . </s><s> Agus ... thar rud ar bith eile a thug me fá dear an t-ardchaighdeán éirime a bhí acu"
"doc#7","ar chor ar bith smacht a chur orthu . </s><s> Ní raibh a leithéid de rud ann agus ceist smachta . </s><s> Agus ... thar rud ar bith eile","a","thug me fá dear an t-ardchaighdeán éirime a bhí acu . </s><s> Agus ... fuair muid ar aghaidh go maith le chéile . </s><s> So , bhí tú i do"
"doc#7","raibh a leithéid de rud ann agus ceist smachta . </s><s> Agus ... thar rud ar bith eile a thug me fá dear an t-ardchaighdeán éirime","a","bhí acu . </s><s> Agus ... fuair muid ar aghaidh go maith le chéile . </s><s> So , bhí tú i do phríomhoide anois , an raibh ? </s><s> Bhí mé i mo"
"doc#7","anois , an raibh ? </s><s> Bhí mé i mo phríomhoide i Machaire Rabhartaigh , bhí . </s><s> Agus beirt mhúinteoirí , beirt againn","a","bhí ann , agus fuair muid ar aghaidh go breá - le cigirí agus le gach duine agus ní raibh trioblóid ariamh agam le páistí nó"
"doc#7","i gceantar Mhachaire Rabhartaigh . </s><s> Bhuel , do bharúil ina dhiaidh sin , dúirt tú nach raibh sé doiligh múineadh nó smacht","a","chur ar pháistí , ar athraigh sé mórán ansin ina dhiadh sin ? </s><s> Níl mé ag caint anois ar cheantar Mhachaire Rabhartaigh , ach"
"doc#7","ginearálta ? </s><s> Bhuel ... bhuel ... d'' athraigh sé cinnte , d'' athraigh sé go millteanach , déarfainnse gur bhfurast smacht","a","chur ar pháistí suas go dtí naoi gcéad déag is a seachtmhadh , nó mar sin - go dtí go dtáinig an curriculum úr isteach . </s><s> Cén"
"doc#7","cinnte , d'' athraigh sé go millteanach , déarfainnse gur bhfurast smacht a chur ar pháistí suas go dtí naoi gcéad déag is","a","seachtmhadh , nó mar sin - go dtí go dtáinig an curriculum úr isteach . </s><s> Cén difir anois a bhí idir an seanchurriculum agus"
"doc#7","suas go dtí naoi gcéad déag is a seachtmhadh , nó mar sin - go dtí go dtáinig an curriculum úr isteach . </s><s> Cén difir anois","a","bhí idir an seanchurriculum agus an ceann úr ? </s><s> Bhuel , an seanchurriculum , mar a deir siad , leis an Mhodh Díreach a bhí ann"
